Irituia;12,65782728;;;
Itaituba;36,64868167;;;
Itupiranga;42,62987579;;;
Jacareacanga;21,11189303;;;
Jacunda;50,24348767;;;
Juruti;6,323510813;;;
Limoeiro do Ajuru;7,933359778;;;
Mae do Rio;46,23866264;;;
Magalhaes Barata;24,46183953;;;
Maraba;101,938964;;;
Maracana;6,995452956;;;
Marapanim;14,92203238;;;
Marituba;115,528497;;;
Medicilandia;10,89522426;;;
Mocajuba;33,41625515;;;
Moju;41,10734688;;;
Monte Alegre;3,579034019;;;
Muana;8,705240555;;;
Nova Esperanca do Piria;14,77104874;;;
Nova Ipixuna;40,66142586;;;
Nova Timboteua;7,260582299;;;
Novo Progresso;102,7099629;;;
Novo Repartimento;49,58492618;;;
Obidos;8,047318231;;;
Oeiras do Para;10,4126896;;;
Oriximina;4,741658632;;;
Ourem;30,42472922;;;
Ourilandia do Norte;83,43611696;;;
Pacaja;71,99424046;;;
Palestina do Para;13,27844908;;;
Paragominas;103,4923598;;;
Parauapebas;50,29954021;;;
Pau D'Arco;16,45007403;;;
Peixe-Boi;37,91229622;;;
Picarra;31,26709919;;;
Placas;4,1467966;;;
Portel;22,82844424;;;
Porto de Moz;14,61432789;;;
Prainha;10,14507457;;;
Primavera;38,66228494;;;
Redencao;65,67971942;;;
Rio Maria;22,43284168;;;
Rondon do Para;86,64595617;;;
Ruropolis;4,951720723;;;
Salinopolis;34,47910036;;;
Salvaterra;14,75216365;;;
Santa Barbara do Para;28,95026345;;;
Santa Isabel do Para;40,05674706;;;
Santa Luzia do Para;10,21920188;;;
Santa Maria das Barreiras;5,768343332;;;
Santa Maria do Para;56,03448276;;;
Santana do Araguaia;44,18756739;;;
Santarem;3,369204127;;;
Santo Antonio do Taua;26,04554249;;;
Sao Caetano de Odivelas;29,37892943;;;
Sao Domingos do Araguaia;107,2731174;;;
Sao Domingos do Capim;26,6028199;;;
Sao Felix do Xingu;29,33825926;;;
Sao Francisco do Para;6,590220113;;;
Sao Geraldo do Araguaia;58,18463926;;;
Sao Joao da Ponta;18,85014138;;;
Sao Joao de Pirabas;38,45599192;;;
Sao Joao do Araguaia;45,26935265;;;
Sao Miguel do Guama;38,49336952;;;
Sao Sebastiao da Boa Vista;4,333318889;;;
Senador Jose Porfirio;7,608034084;;;
Tailandia;82,60738961;;;
Terra Alta;38,68471954;;;
Terra Santa;5,855829478;;;
Tome-Acu;63,21889543;;;
Tracuateua;3,615067602;;;
Tucuma;117,8376786;;;
Tucurui;60,28897836;;;
Ulianopolis;34,34930958;;;
Uruara;33,23952401;;;
Vigia;20,72495907;;;
Viseu;5,249803132;;;
Xinguara;56,26223092;;;
Amapa;12,09189843;;;
Calcoene;32,52385082;;;
Cutias;20,77706212;;;
Ferreira Gomes;16,81802893;;;
Itaubal;22,87805994;;;
Laranjal do Jari;34,1997264;;;
Macapa;44,35035309;;;
Mazagao;22,9147571;;;
Oiapoque;14,2728008;;;
Porto Grande;34,82904743;;;
Santana;39,50588734;;;
Tartarugalzinho;7,766387077;;;
Vitoria do Jari;23,55342702;;;
Abreulandia;40,76640848;;;
Aguiarnopolis;18,88574127;;;
Alianca do Tocantins;17,19099192;;;
Alvorada;34,92433062;;;
Ananas;49,41199723;;;
Angico;30,70310101;;;
Araguacu;44,38526409;;;
Araguaina;34,982703;;;
Araguatins;52,90017426;;;
Arraias;18,31669567;;;
Augustinopolis;12,22419168;;;
Axixa do Tocantins;31,53247845;;;
Babaculandia;18,70382493;;;
Barrolandia;36,44979041;;;
Bernardo Sayao;21,87705097;;;
Bom Jesus do Tocantins;77,61966365;;;
Brejinho de Nazare;37,60105283;;;
Campos Lindos;35,932447;;;
Chapada da Natividade;29,75304969;;;
Colinas do Tocantins;18,9675339;;;
Conceicao do Tocantins;23,31002331;;;
Couto de Magalhaes;19,462826;;;
Cristalandia;13,47708895;;;
Darcinopolis;18,48770568;;;
Dianopolis;30,60443764;;;
Esperantina;10,28806584;;;
Filadelfia;11,46263182;;;
Formoso do Araguaia;26,45222728;;;
Goianorte;19,66955153;;;
Goiatins;16,16161616;;;
Guarai;29,41423649;;;
Gurupi;22,86207816;;;
Ipueiras;59,48839976;;;
Itacaja;27,44613696;;;
Itapiratins;27,60143527;;;
Itapora do Tocantins;79,74481659;;;
Jau do Tocantins;27,80094523;;;
Lagoa da Confusao;19,09672491;;;
Lagoa do Tocantins;55,30973451;;;
Lajeado;70,32348805;;;
Maurilandia do Tocantins;30,91190108;;;
Miracema do Tocantins;18,85280671;;;
Miranorte;30,89280198;;;
Monte do Carmo;29,03178981;;;
Monte Santo do Tocantins;46,75081814;;;
Palmeiras do Tocantins;16,98369565;;;
Natividade;21,66377816;;;
Nazare;22,22716159;;;
Nova Olinda;36,49302071;;;
Novo Acordo;51,82689816;;;
Novo Alegre;42,64392324;;;
Novo Jardim;79,36507937;;;
Palmeirante;39,35458481;;;
Paraiso do Tocantins;19,75330319;;;
Pau D'Arco;42,49893753;;;
Pedro Afonso;25,34640081;;;
Peixe;37,5516335;;;
Colmeia;22,64236386;;;
Pindorama do Tocantins;21,63565556;;;
Ponte Alta do Tocantins;27,15546504;;;
Porto Nacional;39,67230675;;;
Praia Norte;12,72912424;;;
Presidente Kennedy;26,48305085;;;
Pugmil;41,15226337;;;
Recursolandia;25,87322122;;;
Rio Sono;15,58846454;;;
Sampaio;50,45408678;;;
Santa Fe do Araguaia;14,77323091;;;
Santa Rosa do Tocantins;42,68032437;;;
Santa Tereza do Tocantins;38,63987635;;;
Santa Terezinha do Tocantins;39,40110323;;;
Sao Bento do Tocantins;42,31013328;;;
Sao Miguel do Tocantins;9,301460329;;;
Sao Sebastiao do Tocantins;22,76348737;;;
Sao Valerio da Natividade;22,24199288;;;
Silvanopolis;19,23446817;;;
Taguatinga;38,86262064;;;
Palmas;20,06686107;;;
Tocantinia;14,47178003;;;
Tocantinopolis;25,85983967;;;
Tupiratins;46,49000465;;;
Wanderlandia;26,63352273;;;
Acailandia;45,92993771;;;
Agua Doce do Maranhao;17,19394773;;;
Alcantara;9,112447603;;;
Aldeias Altas;12,46986449;;;
Altamira do Maranhao;8,999280058;;;
Alto Alegre do Maranhao;24,28363283;;;
Alto Alegre do Pindare;22,44021286;;;
Alto Parnaiba;9,247272055;;;
Amapa do Maranhao;15,4822728;;;
Amarante do Maranhao;39,37007874;;;
Anajatuba;11,80962878;;;
Anapurus;7,142346975;;;
Arame;9,421518749;;;
Arari;10,48437828;;;
Axixa;17,45657677;;;
Bacabal;36,83167923;;;
Bacabeira;13,34133814;;;
Bacuri;5,996282305;;;
Bacurituba;18,81113619;;;
Balsas;34,56578226;;;
Barao de Grajau;11,16071429;;;
Barra do Corda;10,81782778;;;
Barreirinhas;3,624961485;;;
Bela Vista do Maranhao;8,263097009;;;
Boa Vista do Gurupi;75,1503006;;;
Bom Jardim;25,49589516;;;
Bom Jesus das Selvas;17,49169145;;;
Bom Lugar;6,718624026;;;
Brejo;2,98445101;;;
Brejo de Areia;17,85076758;;;
Buriti Bravo;8,695652174;;;
Buriticupu;42,73112963;;;
Cachoeira Grande;23,57656489;;;
Cajapio;9,398496241;;;
Cajari;5,429176394;;;
Campestre do Maranhao;14,89425082;;;
Candido Mendes;21,5204175;;;
Capinzal do Norte;9,306654258;;;
Carolina;8,310824849;;;
Carutapera;9,048545446;;;
Caxias;25,02968264;;;
Central do Maranhao;37,86922494;;;
Centro Novo do Maranhao;5,649717514;;;
Chapadinha;9,501187649;;;
Cidelandia;7,276961141;;;
Codo;25,30364372;;;
Coelho Neto;29,81451115;;;
Colinas;10,17682229;;;
Conceicao do Lago-Acu;20,68965517;;;
Coroata;11,2906868;;;
Cururupu;21,34406635;;;
Davinopolis;7,91452315;;;
Dom Pedro;8,779245863;;;
Duque Bacelar;9,349289454;;;
Esperantinopolis;16,18646811;;;
Estreito;41,67361227;;;
Fortuna;19,78239367;;;
Goncalves Dias;11,39017028;;;
Governador Edison Lobao;50,10961478;;;
Governador Luiz Rocha;13,57036233;;;
Governador Newton Bello;16,70285619;;;
Governador Nunes Freire;47,03484498;;;
Grajau;36,8778861;;;
Guimaraes;16,48261085;;;
Humberto de Campos;15,20623456;;;
Igarape Grande;45,08566276;;;
Imperatriz;43,04102977;;;
Itaipava do Grajau;27,8551532;;;
Itapecuru Mirim;20,83834255;;;
Itinga do Maranhao;48,05189605;;;
Jatoba;11,67678655;;;
Jenipapo dos Vieiras;32,24142378;;;
Joao Lisboa;14,65487763;;;
Junco do Maranhao;49,52947003;;;
Lago da Pedra;32,40650723;;;
Lago Verde;12,91989664;;;
Lajeado Novo;14,38021283;;;
Lima Campos;8,715356458;;;
Maracacume;10,3950104;;;
Maranhaozinho;7,078643732;;;
Mata Roma;6,571597555;;;
Matinha;9,098353198;;;
Matoes;6,420133539;;;
Matoes do Norte;7,217610971;;;
Mirador;4,868075163;;;
Miranda do Norte;16,30324027;;;
Mirinzal;7,002310763;;;
Moncao;9,410878976;;;
Morros;11,19695443;;;
Nina Rodrigues;7,987858455;;;
Nova Olinda do Maranhao;5,203184349;;;
Olho d'Agua das Cunhas;21,40983782;;;
Paco do Lumiar;17,99480992;;;
Palmeirandia;10,61176845;;;
Paraibano;14,85736926;;;
Parnarama;14,39304528;;;
Passagem Franca;28,3446712;;;
Pastos Bons;5,510552708;;;
Paulo Ramos;19,83339944;;;
Pedreiras;35,33301365;;;
Pedro do Rosario;4,37962598;;;
Penalva;37,76983643;;;
Peri Mirim;14,42585113;;;
Peritoro;9,391876027;;;
Pindare-Mirim;12,78363694;;;
Pinheiro;19,10633311;;;
Pio XII;4,522226744;;;
Pirapemas;11,45606599;;;
Pocao de Pedras;10,10356151;;;
Porto Franco;23,12138728;;;
Presidente Dutra;48,96614659;;;
Presidente Juscelino;8,626639061;;;
Presidente Medici;31,24023743;;;
Presidente Vargas;18,58045336;;;
Primeira Cruz;7,134703196;;;
Raposa;41,59891086;;;
Riachao;19,70637501;;;
Ribamar Fiquene;27,21088435;;;
Rosario;22,64093985;;;
Santa Helena;15,27378255;;;
Santa Ines;32,20653406;;;
Santa Luzia;20,16915195;;;
Santa Luzia do Parua;13,19029195;;;
Santa Quiteria do Maranhao;23,8744884;;;
Santa Rita;3,076071242;;;
Santana do Maranhao;8,537522411;;;
Santo Amaro do Maranhao;7,204091924;;;
Sao Bento;4,888063349;;;
Sao Domingos do Maranhao;14,81218154;;;
Sao Francisco do Brejao;19,40617116;;;
Sao Joao Batista;4,9980008;;;
Sao Joao dos Patos;11,98178768;;;
Sao Jose de Ribamar;29,31011321;;;
Sao Jose dos Basilios;13,28197636;;;
Sao Luis;44,93160683;;;
Sao Mateus do Maranhao;33,10752305;;;
Sao Pedro da Agua Branca;8,277460475;;;
Sao Raimundo das Mangabeiras;11,39536209;;;
Sao Roberto;16,71402307;;;
Sao Vicente Ferrer;19,08852303;;;
Senador Alexandre Costa;19,41559072;;;
Senador La Rocque;16,59475606;;;
Sitio Novo;5,855829478;;;
Sucupira do Norte;9,532888465;;;
Tasso Fragoso;38,31417625;;;
Timbiras;7,112122613;;;
Timon;23,05505034;;;
Trizidela do Vale;15,75878552;;;
Tuntum;7,622725887;;;
Turiacu;8,802042074;;;
Turilandia;13,07360439;;;
Tutoia;11,31605749;;;
Urbano Santos;8,103071064;;;
Vargem Grande;12,08921843;;;
Viana;20,11465353;;;
Vila Nova dos Martirios;8,843296781;;;
Vitoria do Mearim;28,70355605;;;
Vitorino Freire;25,15881502;;;
Ze Doca;29,76485762;;;
Agua Branca;12,06199867;;;
Alagoinha do Piaui;27,03067982;;;
Alto Longa;7,270612186;;;
Altos;10,22285831;;;
Alvorada do Gurgueia;19,64636542;;;
Amarante;17,37116387;;;
Assuncao do Piaui;13,22401481;;;
Avelino Lopes;8,965393581;;;
Barras;6,636580834;;;
Barro Duro;15,01726986;;;
Batalha;11,54867768;;;
Betania do Piaui;32,99241175;;;
Bom Jesus;13,15385627;;;
Buriti dos Lopes;15,60549313;;;
Cabeceiras do Piaui;9,994003598;;;
Campo Maior;15,3734654;;;
Canavieira;25,30364372;;;
Canto do Buriti;4,955892556;;;
Capitao de Campos;9,058791557;;;
Caracol;9,715340523;;;
Caraubas do Piaui;17,95654516;;;
Caridade do Piaui;20,55921053;;;
Castelo do Piaui;5,41096261;;;
Cocal;7,62166076;;;
Cocal dos Alves;17,80626781;;;
Coronel Jose Dias;43,69674459;;;
Corrente;7,810364354;;;
Cristalandia do Piaui;12,66945395;;;
Cristino Castro;9,940357853;;;
Dom Expedito Lopes;15,10345869;;;
Elesbao Veloso;6,837139341;;;
Esperantina;13,13542624;;;
Floriano;13,75870668;;;
Francisco Macedo;34,4589938;;;
Gilbues;9,538344144;;;
Guadalupe;19,3255387;;;
Inhuma;6,683598449;;;
Ipiranga do Piaui;10,63716626;;;
Itainopolis;8,930963651;;;
Jatoba do Piaui;21,30833156;;;
Jerumenha;22,59887006;;;
Joaquim Pires;35,90406434;;;
Joca Marques;19,45525292;;;
Jose de Freitas;2,675442117;;;
Jurema;21,96354052;;;
Luis Correia;3,492839679;;;
Luzilandia;16,05394124;;;
Manoel Emidio;19,03311762;;;
Marcolandia;12,7000254;;;
Miguel Alves;3,072763029;;;
Milton Brandao;14,65845793;;;
Monsenhor Gil;19,20491646;;;
Morro do Chapeu do Piaui;15,26717557;;;
Novo Santo Antonio;30,43213634;;;
Oeiras;2,783886863;;;
Palmeirais;7,218652999;;;
Paqueta;47,84688995;;;
Parnagua;19,31061118;;;
Parnaiba;22,47129802;;;
Paulistana;15,04438092;;;
Pavussu;27,08559047;;;
Pedro II;2,646062659;;;
Picos;22,9751463;;;
Pimenteiras;33,82377812;;;
Piracuruca;7,202016565;;;
Piripiri;6,418279259;;;
Porto;8,339588024;;;
Queimada Nova;11,60092807;;;
Regeneracao;5,651633322;;;
Rio Grande do Piaui;31,63555837;;;
Santa Cruz do Piaui;16,46090535;;;
Santa Cruz dos Milagres;26,15062762;;;
Santa Luz;17,99856012;;;
Santa Rosa do Piaui;19,26782274;;;
Santo Antonio de Lisboa;16,51800463;;;
Sao Joao da Serra;32,22687722;;;
Sao Joao do Arraial;13,52447931;;;
Sao Joao do Piaui;5,07562684;;;
Sao Jose do Piaui;15,05343971;;;
Sao Raimundo Nonato;15,34589651;;;
Sebastiao Leal;24,10800386;;;
Simoes;13,99384271;;;
Sussuapara;15,92863969;;;
Teresina;24,61463474;;;
Uniao;9,304489416;;;
Urucui;9,848335631;;;
Valenca do Piaui;4,881382408;;;
Wall Ferraz;23,18034307;;;
Acarape;25,72181853;;;
Acarau;10,28277635;;;
Acopiara;42,41290895;;;
Aiuaba;42,61017775;;;
Alcantaras;9,156670635;;;
Altaneira;14,38641922;;;
Alto Santo;24,11672495;;;
Amontada;15,08409382;;;
Antonina do Norte;56,48919644;;;
Apuiares;7,083156254;;;
Aquiraz;50,24647935;;;
Aracati;17,11351968;;;
Aracoiaba;11,65320075;;;
Ararenda;9,40114694;;;
Araripe;38,14609956;;;
Aratuba;34,22020703;;;
Arneiroz;25,78648788;;;
Assare;8,788504636;;;
Aurora;20,0746778;;;
Baixio;16,36661211;;;
Banabuiu;28,48029164;;;
Barbalha;28,52507532;;;
Barreira;10,07810532;;;
Barro;18,33768853;;;
Baturite;23,67984845;;;
Beberibe;10,00080006;;;
Bela Cruz;3,194173827;;;
Boa Viagem;30,05993199;;;
Brejo Santo;21,82405447;;;
Camocim;8,197527626;;;
Campos Sales;37,21068691;;;
Caninde;25,1632299;;;
Caridade;39,41275002;;;
Caririacu;41,10612855;;;
Carius;15,93625498;;;
Cascavel;17,89415607;;;
Catarina;10,52354644;;;
Catunda;19,82160555;;;
Caucaia;50,30897591;;;
Cedro;20,10616053;;;
Chaval;15,63721658;;;
Choro;30,6936771;;;
Chorozinho;31,28584837;;;
Coreau;13,47769442;;;
Crateus;10,8367311;;;
Crato;35,73894326;;;
Cruz;4,387696898;;;
Deputado Irapuan Pinheiro;10,84481076;;;
Erere;14,41961067;;;
Eusebio;57,85053137;;;
Farias Brito;5,18914431;;;
Forquilha;22,63570103;;;
Fortaleza;47,01869687;;;
Frecheirinha;7,592437932;;;
General Sampaio;15,86294416;;;
Granja;7,494004796;;;
Granjeiro;21,30833156;;;
Groairas;9,643201543;;;
Guaiuba;16,37599279;;;
Guaraciaba do Norte;7,832898172;;;
Guaramiranga;23,68545713;;;
Hidrolandia;10,20772725;;;
Horizonte;41,10519355;;;
Ibaretama;22,89901534;;;
Ibiapina;4,142673682;;;
Ibicuitinga;34,80682214;;;
Icapui;32,17675766;;;
Ico;28,62954871;;;
Iguatu;22,48684009;;;
Independencia;15,42733724;;;
Ipaumirim;16,42575558;;;
Ipu;7,342862737;;;
Ipueiras;18,23486506;;;
Iracema;21,56256738;;;
Iraucuba;17,67252806;;;
Itaicaba;13,48072257;;;
Itaitinga;49,56765986;;;
Itapage;38,7581086;;;
Itapipoca;20,39480952;;;
Itapiuna;21,18083135;;;
Itarema;10,52880945;;;
Itatira;5,220296513;;;
Jaguaretama;44,17205014;;;
Jaguaribara;66,3947643;;;
Jaguaribe;28,66397225;;;
Jaguaruana;3,059601028;;;
Jardim;7,391256144;;;
Jati;25,75328354;;;
Jijoca de Jericoacoara;40,60795916;;;
Juazeiro do Norte;30,78003717;;;
Jucas;4,142845306;;;
Lavras da Mangabeira;25,37910031;;;
Limoeiro do Norte;26,29503024;;;
Maracanau;55,67061865;;;
Maranguape;25,1871667;;;
Marco;7,985307035;;;
Martinopole;9,65623793;;;
Massape;8,408071749;;;
Mauriti;20,0651001;;;
Meruoca;7,203054095;;;
Milagres;13,93291302;;;
Milha;37,68465481;;;
Miraima;30,82139004;;;
Missao Velha;17,26618705;;;
Mombaca;41,58676617;;;
Monsenhor Tabosa;29,52116668;;;
Morada Nova;25,4262876;;;
Moraujo;12,22195062;;;
Morrinhos;4,764627406;;;
Mulungu;8,587376557;;;
Nova Olinda;27,67400028;;;
Nova Russas;19,11132346;;;
Novo Oriente;17,96364159;;;
Ocara;8,216926869;;;
Oros;18,44507978;;;
Pacajus;28,70950763;;;
Pacatuba;16,37040776;;;
Pacoti;25,492862;;;
Pacuja;16,47717911;;;
Palhano;11,12470798;;;
Palmacia;57,50903713;;;
Paracuru;12,47077163;;;
Paraipaba;26,26567733;;;
Parambu;34,65221774;;;
Paramoti;34,88879198;;;
Pedra Branca;35,31738557;;;
Penaforte;23,98081535;;;
Pentecoste;16,71681712;;;
Pereiro;6,259389084;;;
Pindoretama;10,55798976;;;
Piquet Carneiro;12,75347532;;;
Poranga;8,218277449;;;
Porteiras;32,74394237;;;
Quiterianopolis;24,75492623;;;
Quixada;41,60344574;;;
Quixeramobim;42,53275708;;;
Quixere;35,56549131;;;
Redencao;37,33851094;;;
Reriutaba;10,13941698;;;
Russas;18,36080392;;;
Saboeiro;25,04539478;;;
Salitre;12,76487107;;;
Santana do Acarau;16,46795336;;;
Santana do Cariri;17,23345588;;;
Santa Quiteria;9,225730563;;;
Sao Benedito;15,62779068;;;
Sao Goncalo do Amarante;24,71910112;;;
Sao Joao do Jaguaribe;62,42197253;;;
Sao Luis do Curu;15,99616092;;;
Senador Pompeu;48,44058576;;;
Senador Sa;14,39470275;;;
Sobral;17,29124748;;;
Solonopole;16,75041876;;;
Tabuleiro do Norte;57,41303614;;;
Tamboril;23,25130789;;;
Taua;33,63427155;;;
Tejucuoca;5,861321142;;;
Tiangua;24,33821529;;;
Trairi;15,34448366;;;
Tururu;13,69112815;;;
Ubajara;15,51397809;;;
Umirim;15,73729214;;;
Uruburetama;29,94011976;;;
Uruoca;15,31159087;;;
Varjota;16,8189718;;;
Varzea Alegre;12,83104085;;;
Vicosa do Ceara;14,35801716;;;
Acu;41,9325433;;;
Alexandria;35,92212084;;;
Alto do Rodrigues;23,65930599;;;
Antonio Martins;42,14667041;;;
Apodi;19,54051866;;;
Areia Branca;7,666653889;;;
Ares;15,01726986;;;
Augusto Severo;20,89427497;;;
Baia Formosa;22,63980077;;;
Barauna;12,03852327;;;
Bento Fernandes;56,93680015;;;
Brejinho;16,76445935;;;
Caicara do Norte;16,13163413;;;
Caico;12,37968494;;;
Campo Redondo;9,45268929;;;
Canguaretama;18,83298283;;;
Caraubas;64,44257175;;;
Carnauba dos Dantas;13,06165099;;;
Ceara-Mirim;19,93762372;;;
Coronel Ezequiel;35,90664273;;;
Coronel Joao Pessoa;40,66693778;;;
Currais Novos;6,825472664;;;
Doutor Severiano;14,94768311;;;
Parnamirim;20,13123649;;;
Encanto;18,54943424;;;
Equador;16,66666667;;;
Espirito Santo;9,264406152;;;
Extremoz;11,84927719;;;
Frutuoso Gomes;22,92526364;;;
Goianinha;21,58242327;;;
Ipanguacu;35,01645774;;;
Itaja;13,99972001;;;
Itau;17,43983258;;;
Jacana;36,73319456;;;
Jandaira;14,26940639;;;
Jardim de Piranhas;14,36988073;;;
Joao Camara;12,04456489;;;
Joao Dias;186,5671642;;;
Jucurutu;5,484861782;;;
Lagoa d'Anta;15,58360605;;;
Lagoa de Pedras;41,65509581;;;
Lajes;9,347541597;;;
Lajes Pintadas;21,03934357;;;
Lucrecia;80,12820513;;;
Macaiba;29,3353449;;;
Macau;20,10926031;;;
Marcelino Vieira;23,48244687;;;
Martins;11,80776951;;;
Maxaranguape;18,58908821;;;
Montanhas;25,50803503;;;
Monte Alegre;9,382623382;;;
Mossoro;47,434255;;;
Natal;35,37570691;;;
Nisia Floresta;24,48080297;;;
Nova Cruz;10,9373291;;;
Parana;24,55192733;;;
Parelhas;9,535160906;;;
Rio do Fogo;9,646922632;;;
Passa e Fica;8,742022904;;;
Patu;24,33287371;;;
Pau dos Ferros;24,48322899;;;
Pedra Grande;27,56339581;;;
Pedra Preta;37,46721619;;;
Pedro Avelino;13,53179973;;;
Pedro Velho;20,62706271;;;
Pendencias;21,67316862;;;
Piloes;28,10567735;;;
Poco Branco;27,82802282;;;
Portalegre;13,25732467;;;
Porto do Mangue;37,20238095;;;
Presidente Juscelino;33,20420587;;;
Pureza;11,51941021;;;
